id,first_name_vendor,last_name_vendor,code_vendor,article,article_value
a4a49f65-e7df-4ac5-b2fd-9cd30954b687,Blakeley,Simmank,DDU,Apple - Custard,$877313.62
503fd8a0-3fa4-4173-9aba-f7626bcbb61d,Cherilynn,Sampson,YSG,Wine - Periguita Fonseca,$786739.74
71f38b2f-04b0-4e82-bd13-0af14198674c,Amelina,Farr,COI,"Crab - Claws, Snow 16 - 24",$973212.24
b1b821b1-b6c6-4977-ae8e-ab0e6adcee9d,Valentina,Rosander,IDY,Spinach - Spinach Leaf,$895623.12
ce0e497a-3e2d-4928-822a-79df16b91590,Nicol,Kingescot,CLL,Muffin Mix - Lemon Cranberry,$861096.79
e2afc60f-b8f3-4bfc-a25b-16f20348071d,Giulia,Robken,KEO,"Nut - Pine Nuts, Whole",$45448.42
ee7d1d58-f006-4b33-85cf-573a100b1b38,Karim,Cod,SMQ,Mustard - Pommery,$800790.27
a20de4fe-830f-4e1e-ba6f-ffda1578922f,Milissent,McCudden,CEN,"Chicken - Wings, Tip Off",$816259.64
8728c223-7e1d-4057-b29b-b09f3ba39669,Gayle,Ledster,JNU,Kumquat,$730347.71
1aa42a77-418d-423e-9fe9-e65b8730fda3,Ed,Delaprelle,MDF,"Nut - Almond, Blanched, Ground",$219741.66
a39430f0-16be-4d41-82f8-ffd071d66e3a,Dulcia,Rabjohns,BKF,Wine - Cotes Du Rhone,$67637.48
dcbb9fbf-fb92-4faf-bc33-701238ae862b,Lyn,Foystone,MNX,Sauce - Rosee,$41467.18
3ad6ff4f-83d6-4838-a545-48b0719d3f56,Luca,Gerrelts,COC,Berry Brulee,$618061.17
490a2bdd-8924-45a4-99fd-22756d75546c,Letti,Coker,LLS,Pastry - Raisin Muffin - Mini,$741212.24
d56c4d54-453f-4a2e-95dd-8cbe00948107,Fern,Leas,DTR,Trout - Smoked,$796589.67
8cbad815-0b2e-460d-8ee8-349bb8e1f8d5,Arabella,Wilford,DGW,Pork - Backfat,$549800.72
3d698c23-fb94-4264-b086-c512f4e6c3b5,Nanete,Dobble,WPR,"Potatoes - Yukon Gold, 80 Ct",$667293.59
eb10ed4b-6c4b-4eae-9359-28f32c830e2b,Cara,Sawart,YCB,Cookie - Oreo 100x2,$588169.68
153005fa-085f-4617-88b8-e119e3a7682c,Sibeal,Brassill,KRU,Muffin Puck Ww Carrot,$351577.51
a73be0ab-5441-4337-b2b2-c4dc08488f86,Rachel,Passingham,SYL,Tomatillo,$311239.62
1e3a839c-a977-4cbc-bf2a-959c19d3451c,Noelyn,Dimelow,IQT,Vinegar - Rice,$212924.74
93037d37-ee98-484c-80f8-0809151e802c,Yvor,Itzcovich,CDR,"Cheese - Mozzarella, Shredded",
fa508d1f-816a-401c-be72-60f13a7d1f9f,Pammi,Adamczyk,CRO,Turnip - White,$234875.04
1d089301-2beb-41cc-a69a-eff48b60c5f7,Kyla,Cust,YYU,"Soup - Beef, Base Mix",
600ab1b3-b334-434a-ac56-0fb15d8a8a9f,Dagmar,Pllu,OTD,Sugar - Brown,$801787.15
842cd85e-65b2-4b39-9cdd-afb6d75ab86d,Giana,Pedder,BNX,"Fish - Artic Char, Cold Smoked",$545991.68
6a778222-ff27-4363-9615-517edee16f3f,Lora,Congdon,MRP,Petit Baguette,$310411.84
41fdd2c5-1b27-472d-a3a3-fee445922c1b,Walliw,De Freitas,OTN,Amaretto,$978848.94
edba13aa-df2d-4582-bd2e-74b05880b61d,Blinni,Matissoff,BAI,Grapefruit - Pink,$396265.85
e254e373-e518-405f-834e-44c64842d99b,Kennett,Beekman,BZN,Cheese - Mix,$469251.87
d1c4f12b-5428-4765-9bf1-5f02686b740a,Noll,Albutt,AXN,"Salmon - Atlantic, No Skin",$446757.29
c5ba41a1-1ff9-4eee-8146-93acc550b845,Heddi,Piatkowski,WAB,Fennel - Seeds,$740804.71
e4b198af-6403-4827-92d2-cf3fefbf2d98,Fredia,Edgar,LWE,Broccoli - Fresh,$278306.05
6dd6b9e2-0b32-46af-bf0b-5030078fb893,Simonne,De Robertis,FNI,Beef - Ground Medium,$760046.46
a7bc087e-fdeb-4bb5-b6dd-e7aab1abd55e,Kiah,Everly,MEZ,Muffin Puck Ww Carrot,$619663.96
829d3be4-5ca7-4113-b1ac-ae13396cb1bf,Dari,Hinchon,NBA,"Halibut - Whole, Fresh",$865289.26
08fbebe2-738a-4431-9faf-95a52beb30fd,Rudy,Bewick,DNV,Amarula Cream,$869596.24
1d34284b-e44a-4ef1-ac85-b2ed5695e209,Karlotta,Willan,FGI,"Beans - Long, Chinese",$85872.21
ba471704-3443-4584-9249-4d3a0ff89dcc,Dunstan,Moralas,ARL,Wine - Valpolicella Masi,$186407.71
641fabae-fb90-4913-8100-d3343db807ce,Amalie,Wansbury,TAB,Mikes Hard Lemonade,$291353.67
9be87d3a-7527-40be-a4f7-04bf01054fdd,Rhodie,Belt,MYD,"Oil - Truffle, Black",$884153.29
1fa8ed1b-dfc8-4395-b9cd-5affbdf49498,Grange,Ector,BFV,"Crab - Claws, Snow 16 - 24",$280866.77
0f9e4ad2-96ab-4a62-90c1-840f702c9d5d,Malory,Konzel,GTA,Horseradish - Prepared,$384224.94
03a123ae-5188-40b0-b15a-9269d076abf8,Kim,Dabner,OLJ,Chocolate - White,$685938.18
83d7cb51-c96e-4654-9b32-811f8e2ae7f3,Rodie,Duerden,SUO,"Bread - Bagels, Mini",$211766.13
b2a5422d-a860-4f90-b891-78c17229d507,Cybil,Cheater,VTE,Vinegar - White Wine,$572009.61
fe93d416-4010-4185-967a-29c979438173,Jude,Realff,TFI,Lamb - Shanks,$977019.98
a0ac2eea-9b19-4bf5-b8de-d6732cb1d1a2,Tatum,Cadwaladr,DGE,Venison - Striploin,$942823.02
3c08068b-ad94-4924-acb5-930ffff09147,Rudolfo,Clewarth,BQI,Milk - 1%,$443755.49
c75c8619-c4a1-4d5a-a9e2-8929bd0329d9,Jemima,Ditty,ODH,Salad Dressing,$502553.83
e4c64305-45d1-4c4c-970d-8989588289cb,Ingrim,Nesfield,AUL,Capers - Ox Eye Daisy,$621514.78
d92282e5-0df1-4767-a4bd-956afe1a359b,Ula,Gaskoin,CNF,Nantucket Cranberry Juice,$694601.22
9c13ff36-464a-4a91-94a6-04e42d60c165,Waylen,Hallford,OSY,Hersey Shakes,$287894.93
c1ac3a7b-a84b-4072-8ad6-eb962b709c6b,Walliw,Cockram,POU,Puree - Strawberry,
d42d9110-7d2e-4c04-85a5-690a36cbe97e,Alina,Linger,GCJ,Chocolate Bar - Oh Henry,$364805.85
cafb9356-0f25-4024-8349-d5775db1e989,Francyne,Dansken,ZWA,"Jam - Raspberry,jar",$434555.86
e8aff81a-46c4-4e96-975f-822a1aeda35b,Finn,Josh,CLZ,Sambuca - Ramazzotti,$114727.60
78ab0551-13d1-431e-9c6a-1acac4d46fc4,Kathlin,Tourmell,OHS,Table Cloth 53x69 White,$446751.98
cd5eeb0b-8374-455a-8ac9-7929dd6b7b86,Aubree,Gorriessen,GKA,V8 Splash Strawberry Banana,$996419.49
d3c9543b-6700-4bc2-8526-f763a3ec238a,Dietrich,Bethune,ANG,Nori Sea Weed,$391574.19
4f9a7989-4d67-4202-a7f2-8edbc9350940,Storm,Daud,NVK,"Veal - Brisket, Provimi,bnls",$357012.21
d2793482-64cb-48af-8609-4f87f131f7e0,Merry,Nettleship,ZOF,Sauce Tomato Pouch,$769056.27
59c19935-f884-442b-b0b0-55bae277a12c,Ulrikaumeko,Foxall,MQU,Apricots - Halves,$618128.30
86dca0c0-3f40-40d9-bd4a-ebd4ae8913a2,Mattie,Pacitti,FBL,Cake - Box Window 10x10x2.5,$482420.29
3d9c3ad2-a23a-473d-83b1-94a3a811b1da,Kris,Tokell,KEX,"Beef - Outside, Round",$173694.29
04f1fd3d-6772-4605-851a-93f81a2d8dc9,Mufinella,Beeble,PSA,"Pepsi, 355 Ml",$237867.73
a9e70998-3e3c-4f98-9cc5-d53cc941175c,Raynell,Simyson,TKM,Soup - Base Broth Chix,$307852.60
a71c8575-3951-4088-a50c-78b807c3cd97,Gary,Warbeys,TJL,Longos - Assorted Sandwich,
a8acb17e-48c8-4325-bb9d-1fa23a12277e,Claudina,Minney,OXO,Blouse / Shirt / Sweater,$203698.16
7e6f3f16-2d4a-4fa9-863b-5f245b21ce0d,Gerhardine,Banbrick,YSP,Beer - Muskoka Cream Ale,$572997.81
f427bb6d-7e8d-4f29-bf31-d5344e427a10,Daisie,McGettigan,KVR,Langers - Ruby Red Grapfruit,$55458.89
64a135fe-a5f0-4d66-88b7-d002746c0aa8,Hirsch,Lanfere,GVW,"Chicken - Diced, Cooked",$22274.22
dc06b62e-55e6-4a53-83e4-8f44b4b0c8cd,Kurt,Hocking,DMM,"Wine - White, Antinore Orvieto",$886960.18
4bd792f7-cc84-4098-89c4-ce80d1ac3a40,Augusta,Molian,YXU,Appetizer - Assorted Box,$531314.81
